"Item ID #","Supplier Stock Ref","Cut","Carat","Color","Natural Fancy Color","Natural Fancy Color Intensity","Natural Fancy Color Overtone","Treated Color","Clarity","Make (Cut Grade)","Grading Lab","Certificate Number","Certificate Path","Image Path","Online Report","Price Per Carat","Total Price","Polish","Symmetry","Measurements (LengthxWidthxHeight)","Depth","Table","Crown Height","Pavilion Depth","Girdle (From / To)","Culet Size","Culet Condition","Graining","Fluorescence Intensity","Fluorescence Color","Enhancement","Supplier","Country","State / Region","Remarks","Phone","Pair Stock Ref.","Email","priceVariance","rareCaretPrice","idexPrice"
"117285001","RX04149/(-215R)","Round","0.56","F","","","","","VS2","Excellent","GIA","7232051179","http://DiamondTransactions.net/icp?di=117285001","","","2698","1510.88","Excellent","Excellent","5.23x5.27x3.27","62.2","58","","","","","","","None","","","Bass Premier Co.","United Kingdom","","","+44-207-2422278","","david@basspremier.com",0.7184973846885402,2103,"1510.88"
"117285133","RX05951/(-327R)","Round","0.71","E","","","","","SI2","Very Good","GIA","5223832154","http://DiamondTransactions.net/icp?di=117285133","","","2183","1549.93","Excellent","Excellent","5.59x5.55x3.58","64.3","56","","","","","","","None","","","Bass Premier Co.","United Kingdom","","","+44-207-2422278","","david@basspremier.com",0.371079722288724,4177,"1549.93"
"117299784","20019377","Round","0.47","F","","","","","VVS2","Very Good","GIA","1215345898","http://DiamondTransactions.net/icp?di=117299784","","","2280","1071.60","Excellent","Excellent","4.84x4.86x3.13","64.4","58","16","43.5","Thick","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","20019377","+3232131157","","sales.antwerp@kgkmail.com",0.9675090252707581,1108,"1071.60"
"117300764","55254238","Round","0.66","I","","","","","VVS1","Excellent","GIA","1238840643","http://DiamondTransactions.net/icp?di=117300764","","","2541","1677.06","Excellent","Excellent","5.69x5.73x3.37","59.1","61","12.5","43.5","Thin / Medium","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","55254238","+3232131157","","sales.antwerp@kgkmail.com",0.34756476683937826,4825,"1677.06"
"117314835","141029","Round","0.54","F","","","","","VS2","Very Good","GIA","5243330086","http://DiamondTransactions.net/icp?di=117314835","","","2660","1436.40","Excellent","Excellent","5.21x5.17x3.27","62.9","57","0.15","43.5","Medium / Slightly Thick","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.8314997104806022,1727,"1436.40"
"117320110","18-4357","Round","0.72","G","","","","","SI2","Excellent","GIA","1186036992","http://DiamondTransactions.net/icp?di=117320110","","","2750","1980.00","Excellent","Excellent","5.82x5.8x3.55","61.1","56","","","","None","","","None","","","A.D Diamonds, Inc","USA","Texas","","9727885288","","info@addiamondsusa.com",0.49648946840521563,3988,"1980.00"
"117320363","41460","Round","0.54","E","","","","","VS2","Excellent","GIA","2237880054","http://DiamondTransactions.net/icp?di=117320363","","","2640","1425.60","Excellent","Excellent","5.29x5.28x3.21","60.8","59","","","Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.8228505481823427,1733,"1425.60"
"117333202","168847","Round","0.54","F","","","","","SI1","Excellent","GIA","6221269382","http://DiamondTransactions.net/icp?di=117333202","","","2208","1192.32","Excellent","Excellent","5.19x5.2x3.27","63","57","16","43.5","Medium","None","","","None","","","GUTFREUND DIAMONDS bvba","Belgium","","","+(32) 03.224.41.44","","sales@gutfreund.be",0.767052767052767,1554,"1192.32"
"117337503","33387","Round","0.64","D","","","","","VS2","Excellent","GIA","2171621072","http://DiamondTransactions.net/icp?di=117337503","","","2730","1747.20","Excellent","Excellent","5.66x5.64x3.36","59.4","62","","","Thin / Slightly Thick","None","","","Medium","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.6792379471228616,2572,"1747.20"
"117338845","17430","Round","0.71","I","","","","","SI1","Very Good","GIA","6241145388","http://DiamondTransactions.net/icp?di=117338845","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17430.jpg","","2442","1733.82","Excellent","Very Good","5.71x5.68x3.59","62.9","57","15.5","43.5","Thin / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.4458729750578555,3889,"1733.82"
"117339156","17434mp","Round","0.8","G","","","","","SI2","Very Good","GIA","6241074915","http://DiamondTransactions.net/icp?di=117339156","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17434mp.jpg","","2739","2191.20","Excellent","Excellent","5.86x5.85x3.73","63.7","57","16.5","43","Slightly Thick / Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.4414668547249647,4963,"2191.20"
"117339157","17435mp","Round","0.8","G","","","","","SI2","Excellent","GIA","7231782466","http://DiamondTransactions.net/icp?di=117339157","http://dtol-member-images.s3-website-us-east-1.amazonaws.com/1179/Images/17435mp.jpg","","2739","2191.20","Excellent","Excellent","5.91x5.88x3.72","63.1","57","16","43.5","Medium / Slightly Thick","None","","","None","","","Bengal Protea LTD","USA","North Carolina","Inscribed","1-336-299-0299","","askbengal@gmail.com",0.4414668547249647,4963,"2191.20"
"117348234","141016","Round","0.56","D","","","","","SI2","Very Good","GIA","5246342150","http://DiamondTransactions.net/icp?di=117348234","","","2088","1169.28","Excellent","Excellent","5.43x5.38x3.18","58.8","60","0.13","42.5","Thin / Medium","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.8964723926380368,1304.07,"1169.28"
"117353011","C308D-811A","Round","0.31","D","","","","","VVS1","Excellent","GIA","7243323426","http://DiamondTransactions.net/icp?di=117353011","","","2010","623.10","Excellent","Excellent","4.45x4.43x2.63","59.2","59","0.14","0.43","Thin","None","","","Faint","","","Rosy Blue Sales Ltd.","Israel","","","972-3-5750520","","michael.joseph@rosyblue.com",0.7087599544937428,879,"623.10"
"117368669","41662","Round","0.59","I","","","","","VS1","Very Good","GIA","2185039774","http://DiamondTransactions.net/icp?di=117368669","","","2025","1194.75","Good","Good","5.5x5.44x3.26","59.5","62","","","Very Thin / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.8184931506849316,1460,"1194.75"
"117368673","41666","Round","0.62","G","","","","","SI1","Excellent","GIA","6183039716","http://DiamondTransactions.net/icp?di=117368673","","","2515","1559.30","Very Good","Excellent","5.56x5.51x3.41","61.6","54","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.7966274910577414,1957,"1559.30"
"117368702","41695","Round","0.53","H","","","","","VVS2","Excellent","GIA","1182039750","http://DiamondTransactions.net/icp?di=117368702","","","2615","1385.95","Excellent","Excellent","5.22x5.19x3.21","61.6","56","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.3906426155580609,3548,"1385.95"
"117368707","41700","Round","0.58","F","","","","","VS1","Very Good","GIA","6187039706","http://DiamondTransactions.net/icp?di=117368707","","","2730","1583.40","Very Good","Good","5.31x5.25x3.37","63.7","58","","","Thin / Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.9377962085308057,1688,"1583.40"
"117368720","41713","Round","0.64","G","","","","","VS2","Very Good","GIA","2185039776","http://DiamondTransactions.net/icp?di=117368720","","","2725","1744.00","Very Good","Very Good","5.56x5.5x3.39","61.2","61","","","Medium / Slightly Thick","Very Small","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.9174118884797475,1900.8,"1744.00"
"117368799","41792","Round","0.65","F","","","","","SI1","Excellent","GIA","1182045921","http://DiamondTransactions.net/icp?di=117368799","","","2510","1631.50","Excellent","Very Good","5.6x5.55x3.44","61.7","58","","","Thin / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.8213387015601409,1987,"1631.50"
"117368801","41794","Round","0.7","H","","","","","SI2","Excellent","GIA","5181046495","http://DiamondTransactions.net/icp?di=117368801","","","2340","1638.00","Excellent","Very Good","5.79x5.76x3.47","60.1","61","","","Thin / Slightly Thick","None","","","Faint","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.44127155172413796,3712,"1638.00"
"117368952","41945","Round","0.76","I","","","","","VS2","Very Good","GIA","5182045282","http://DiamondTransactions.net/icp?di=117368952","","","2650","2014.00","Very Good","Very Good","5.84x5.8x3.64","62.5","56","","","Thin / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.8346456692913385,2412.7,"2014.00"
"117368967","41960","Round","0.62","I","","","","","VS1","Very Good","GIA","2181046651","http://DiamondTransactions.net/icp?di=117368967","","","2165","1342.30","Excellent","Excellent","5.62x5.6x3.26","58.2","61","","","Thin / Slightly Thick","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.790341578327444,1698,"1342.30"
"117368986","41979","Round","0.58","D","","","","","SI1","Excellent","GIA","1186046572","http://DiamondTransactions.net/icp?di=117368986","","","2445","1418.10","Excellent","Excellent","5.41x5.38x3.3","61.1","55","","","Thin / Medium","None","","","None","","","White Pine Trading LLC","USA","New York","","6467580262","","certs@whitepinediamonds.com",0.7970770095559303,1779,"1418.10"
"117394707","850122571","Round","0.9","K","","","","","VS2","Very Good","GIA","7238870960","http://DiamondTransactions.net/icp?di=117394707","","","2205","1984.50","Excellent","Very Good","5.97x6.04x3.89","64.8","58","17","43","Medium / Thick","None","","","None","","","K.G.K Diamonds (Belgium)","Belgium","","850122571","+3232131157","","sales.antwerp@kgkmail.com",0.7741809672386896,2564.1,"1984.50"
"117397396","A-1006-165A-68","Round","0.8","I","","","","","SI1","Excellent","GIA","5246297077","http://DiamondTransactions.net/icp?di=117397396","","","2508","2006.40","Excellent","Excellent","5.88x5.92x3.7","62.7","57","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, WHITE FEATHER IN PAVILION, TWINING IN TABLE, PINPOINT BLACK, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.41292713050638125,4858,"2006.40"
"117397410","A-973-163A-239A","Round","0.76","I","","","","","SI1","Excellent","GIA","1237518436","http://DiamondTransactions.net/icp?di=117397410","","","2310","1755.60","Excellent","Excellent","5.91x5.93x3.55","60","61","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, SILENT FEATHER & PINPOINT BLACK IN TABLE, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.676946800308404,2594,"1755.60"
"117397411","A-979-163A-210B","Round","0.71","I","","","","","SI1","Excellent","GIA","1235500252","http://DiamondTransactions.net/icp?di=117397411","","","2277","1616.67","Excellent","Excellent","5.76x5.79x3.5","60.6","61","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, SMALL BLACK IN TABLE, MINOR FEATHER IN GIRDLE, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.9293103448275862,1740,"1616.67"
"117397415","A-964-163A-50B","Round","0.74","E","","","","","SI2","Excellent","GIA","1238212784","http://DiamondTransactions.net/icp?di=117397415","","","2590","1916.60","Excellent","Excellent","5.84x5.87x3.53","60.2","62","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, FEATHER IN TABLE, PINPOINT BLACK IN TABLE","+32-477-418568","","saumilj@gmail.com",0.9452662721893491,2028,"1916.60"
"117397428","A-930-161A-74B","Round","0.56","E","","","","","VS2","Excellent","GIA","2226200815","http://DiamondTransactions.net/upload_cert/3915/2226200815.PDF","","","2636","1476.16","Excellent","Excellent","5.33x5.38x3.25","60.8","60","","","","","","","None","","","SKD International bvba","Belgium","","NO BGM, BLACK ON TABLE SIDE, 100% EYECLEAN","+32-477-418568","","saumilj@gmail.com",0.3767228177641654,3918,"1476.16"
"117418338","HK16102","Round","1.02","K","","","","","SI2","","GIA","1233775672","http://DiamondTransactions.net/icp?di=117418338","","","2700","2754.00","Excellent","Excellent","6.48x6.45x3.99","61.7","56","","","Medium / Slightly Thick","None","","","Faint","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.8381010346926354,3286.34,"2754.00"
"117418413","DN16116","Round","0.6","I","","","","","SI1","","GIA","2227775336","http://DiamondTransactions.net/icp?di=117418413","","","1998","1198.80","Excellent","Excellent","5.43x5.4x3.3","60.8","61","","","Medium / Slightly Thick","None","","","None","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.406578501186843,2949,"1198.80"
"117418486","RM2252","Round","0.9","H","","","","","SI2","","GIA","2227899160","http://DiamondTransactions.net/icp?di=117418486","","","2475","2227.50","Excellent","Very Good","6.07x6.03x3.9","64.5","56","","","Thin / Thick","None","","","Faint","","","Amipi Inc.","USA","New York","","+1-212-354-9700","","krishjhaveri@amipi.com",0.4319503683598294,5158,"2227.50"
"117431223","141517","Round","0.51","E","","","","","VS2","Good","GIA","1249349262","http://DiamondTransactions.net/icp?di=117431223","","","2640","1346.40","Excellent","Very Good","5x4.98x3.26","65.3","58","0.16","44","Medium / Thick","","","","None","","","Protea Diamonds Co. Ltd.","Israel","","","972-3-7518460","","office@protea1984.com",0.4793447293447293,2808,"1346.40"
"117431298","SD-5629","Round","0.34","G","","","","","IF","Excellent","GIA","2141825868","http://DiamondTransactions.net/icp?di=117431298","","","2175","739.50","Very Good","Very Good","4.53x4.52x2.74","60.6","60","13.5","43.5","","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.42045454545454547,1760,"739.50"
"117431372","SD-6774","Round","0.34","G","","","","","IF","Excellent","GIA","1105492263","http://DiamondTransactions.net/icp?di=117431372","","","2175","739.50","Very Good","Very Good","4.48x4.49x2.74","61.1","59","13.5","43.5","Medium / Slightly Thick","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.42045454545454547,1760,"739.50"
"117432483","SD-12454","Round","0.35","G","","","","","VVS1","Excellent","GIA","5176275982","http://DiamondTransactions.net/icp?di=117432483","http://DiamondTransactions.net/ici?di=117432483","","2088","730.80","Excellent","Excellent","4.52x4.5x2.79","61.9","58","15","43","Medium","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.42011494252873566,1740,"730.80"
"117432485","SD-12461","Round","0.36","H","","","","","VVS1","Excellent","GIA","1169671600","http://DiamondTransactions.net/icp?di=117432485","http://DiamondTransactions.net/ici?di=117432485","","2001","720.36","Excellent","Excellent","4.56x4.53x2.85","62.7","57","15","43.5","Medium","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.4178757980266976,1723,"720.36"
"117432798","SD-14074","Round","0.35","G","","","","","VVS1","Excellent","GIA","5176942821","http://DiamondTransactions.net/icp?di=117432798","","","2040","714.00","Excellent","Excellent","4.51x4.48x2.82","62.8","55","16","43","","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.4103448275862069,1740,"714.00"
"117432855","SD-14259","Round","0.33","G","","","","","VVS1","Excellent","GIA","2161339384","http://DiamondTransactions.net/icp?di=117432855","","","2040","673.20","Excellent","Excellent","4.52x4.49x2.71","60.3","55","14.5","43","","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.9399441340782123,716,"673.20"
"117432859","SD-14303","Round","0.42","H","","","","","VVS1","Excellent","GIA","2176996661","http://DiamondTransactions.net/icp?di=117432859","http://DiamondTransactions.net/ici?di=117432859","","2079","873.18","Excellent","Excellent","4.88x4.86x2.92","59.9","59","13","43","","None","","","None","","","Selected Diamond Traders Ltd.","Israel","","","972-3-6120417","","moshe@selecteddiamond.com",0.41630901287553645,2097,"873.18"
